kind,left_group,right_group,direction,bin_lower,bin_upper,count
nearest_cross_group,development,test,right_to_left,0.70000000000000007,0.70999999999999996,0
nearest_cross_group,development,test,right_to_left,0.70999999999999996,0.71999999999999997,0
nearest_cross_group,development,test,right_to_left,0.71999999999999997,0.72999999999999998,6
nearest_cross_group,development,test,right_to_left,0.72999999999999998,0.73999999999999999,0
nearest_cross_group,development,test,right_to_left,0.73999999999999999,0.75,0
nearest_cross_group,development,test,right_to_left,0.75,0.76000000000000001,0
nearest_cross_group,development,test,right_to_left,0.76000000000000001,0.77000000000000002,0
nearest_cross_group,development,test,right_to_left,0.77000000000000002,0.78000000000000003,0
nearest_cross_group,development,test,right_to_left,0.78000000000000003,0.79000000000000004,0
nearest_cross_group,development,test,right_to_left,0.79000000000000004,0.80000000000000004,0
nearest_cross_group,development,test,right_to_left,0.80000000000000004,0.81000000000000005,0
nearest_cross_group,development,test,right_to_left,0.81000000000000005,0.82000000000000006,0
nearest_cross_group,development,test,right_to_left,0.82000000000000006,0.83000000000000007,0
nearest_cross_group,development,test,right_to_left,0.83000000000000007,0.83999999999999997,0
nearest_cross_group,development,test,right_to_left,0.83999999999999997,0.84999999999999998,0
nearest_cross_group,development,test,right_to_left,0.84999999999999998,0.85999999999999999,0
nearest_cross_group,development,test,right_to_left,0.85999999999999999,0.87,0
nearest_cross_group,development,test,right_to_left,0.87,0.88,0
nearest_cross_group,development,test,right_to_left,0.88,0.89000000000000001,0
nearest_cross_group,development,test,right_to_left,0.89000000000000001,0.90000000000000002,0
nearest_cross_group,development,test,right_to_left,0.90000000000000002,0.91000000000000003,0
nearest_cross_group,development,test,right_to_left,0.91000000000000003,0.92000000000000004,0
nearest_cross_group,development,test,right_to_left,0.92000000000000004,0.93000000000000005,0
nearest_cross_group,development,test,right_to_left,0.93000000000000005,0.94000000000000006,0
nearest_cross_group,development,test,right_to_left,0.94000000000000006,0.95000000000000007,0
nearest_cross_group,development,test,right_to_left,0.95000000000000007,0.95999999999999996,0
nearest_cross_group,development,test,right_to_left,0.95999999999999996,0.96999999999999997,0
nearest_cross_group,development,test,right_to_left,0.96999999999999997,0.97999999999999998,0
nearest_cross_group,development,test,right_to_left,0.97999999999999998,0.98999999999999999,0
nearest_cross_group,development,test,right_to_left,0.98999999999999999,1,0
